"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cameroon","CMR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","78.7704391479492","77.984992980957","78.7862396240234","80.3193511962891","82.628662109375","84.4940032958984","83.7716827392578","85.0070190429688","86.1595916748047","86.8068008422852","89.0608291625977","90.1017074584961","92.3737030029297","90.8315124511719","91.5105285644531","92.5176620483398","94.2033462524414","94.8358001708984","91.5934219360352","91.3409194946289","89.0883483886719","86.682861328125","","79.110969543457","77.0577392578125","68.9990234375","72.7980728149414","72.9629592895508","74.8133163452148","78.463493347168","93.6935806274414","93.2265319824219","92.8630523681641","97.2008666992188","94.2690887451172","93.2343826293945","96.3301467895508","96.4158935546875","98.5768203735352","100.186309814453","99.6936569213867","104.258346557617","","106.698051452637","109.93872833252","109.986938476563","104.506278991699","98.0121002197266","100.209823608398","",
"Congo, Dem. Rep.","COD","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","70.9343414306641","72.8513488769531","73.9741592407227","75.2372970581055","74.4718780517578","75.7375030517578","76.5536499023438","77.3523178100586","78.2906265258789","79.5507431030273","81.2311706542969","82.3771896362305","83.8395233154297","85.4343109130859","74.3516235351563","74.7398681640625","72.4220809936523","71.0731201171875","","51.1872406005859","68.1184997558594","66.8967666625977","68.5250091552734","65.1959762573242","65.7310333251953","","","56.1182289123535","50.7972793579102","","","59.0215187072754","","","","","83.7121200561523","92.6470794677734","92.7868194580078","93.0369262695313","94.1184463500977","98.8489074707031","101.283653259277","104.895446777344","107.576286315918","","","114.675727844238","","",
"Congo, Rep.","COG","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","98.0027389526367","104.582618713379","107.785247802734","110.07967376709","113.342468261719","115.080780029297","115.911659240723","118.927268981934","119.751152038574","123.945281982422","123.152687072754","124.435363769531","125.782981872559","126.900360107422","127.79190826416","128.838760375977","127.777870178223","125.941177368164","122.702522277832","119.663772583008","116.673629760742","115.669631958008","117.803291320801","114.178077697754","109.395263671875","108.248840332031","104.068618774414","87.2331924438477","57.2413101196289","83.1105499267578","98.256103515625","100.639671325684","94.9190979003906","105.817863464355","104.580360412598","103.29271697998","102.43293762207","100.113288879395","103.573310852051","106.098289489746","106.08415222168","110.505676269531","","","","","","","","",
"Colombia","COL","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","103.729049682617","106.367790222168","107.046928405762","110.000396728516","110.794883728027","113.656539916992","117.335151672363","120.614387512207","124.504722595215","127.29337310791","122.334587097168","123.689682006836","113.869873046875","113.472068786621","111.214866638184","110.574317932129","107.547523498535","107.946449279785","107.853927612305","108.076606750488","114.980171203613","108.958969116211","115.450401306152","114.57967376709","113.407089233398","113.67733001709","118.430252075195","","119.299987792969","119.779357910156","119.308280944824","115.772758483887","116.666442871094","","118.89933013916","120.407180786133","121.601440429688","122.714302062988","123.375648498535","124.396583557129","119.292846679688","115.657730102539","113.043510437012","114.747917175293","112.654006958008","113.405982971191","114.595832824707","113.110862731934","112.759117126465","","",
"Comoros","COM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","24.9723892211914","27.6615505218506","34.7468299865723","35.7834892272949","48.4719505310059","","","","","","98.5168991088867","","","95.7167205810547","102.846977233887","96.5669326782227","90.671516418457","90.9073486328125","89.9960098266602","81.7577209472656","86.3321685791016","97.9356079101563","93.8068237304688","92.4634704589844","","","","93.3474884033203","85.6328125","95.143798828125","","100.956596374512","99.4856185913086","101.605003356934","","","98.3623199462891","104.142616271973","","","98.878059387207","","103.783569335938","101.199501037598","","","97.2362899780273","99.4227905273438","","",
"Cabo Verde","CPV","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","90.0745620727539","95.6056976318359","","113.865737915039","114.4111328125","114.393547058105","112.857261657715","111.325477600098","110.284591674805","103.783668518066","111.194091796875","112.774742126465","115.019889831543","117.842918395996","121.441192626953","124.076072692871","124.580207824707","125.642509460449","","","122.840301513672","","","","122.826179504395","120.963668823242","118.844757080078","116.698638916016","115.412490844727","113.217140197754","111.64013671875","111.725402832031","113.470252990723","112.687889099121","111.670211791992","109.119071960449","107.022941589355","104.802726745605","103.472183227539","104.050888061523","103.22403717041","101.728103637695","100.237442016602","99.6691131591797","100.455497741699","","",
"Costa Rica","CRI","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","104.692710876465","104.156379699707","105.381797790527","106.784446716309","105.039428710938","104.165023803711","105.993171691895","107.175079345703","105.656646728516","104.956771850586","103.941612243652","103.903480529785","101.195877075195","99.3194122314453","98.0836410522461","97.9771270751953","98.9972763061523","98.9857864379883","100.064491271973","100.018592834473","100.433113098145","101.877738952637","102.925437927246","103.212577819824","102.988693237305","103.164436340332","103.621810913086","103.207290649414","103.379951477051","110.578010559082","107.321990966797","108.85774230957","107.442207336426","","112.432548522949","110.387092590332","112.867431640625","112.535278320313","114.283630371094","115.755187988281","115.72859954834","114.843841552734","113.778427124023","111.596366882324","111.272613525391","110.970321655273","112.089942932129","111.46981048584","113.806640625","116.621116638184","",
"Caribbean small states","CSS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","109.4239","109.4414","110.9388","108.6468","109.0031","105.2903","105.1679","107.2397","107.3334","107.0004","104.898","103.9692","104.7143","105.2986","104.7371","104.8803","104.1879","105.0145","105.2657","106.4061","104.3977","102.176","101.7653","101.3383","102.4002","102.1244","102.0908","102.3332","101.9174","100.9241","101.1101","99.6842","98.4643","98.51012","99.46637","98.64466","99.14413","97.20809","99.18965","99.1557","97.91643","99.17152","99.62442","98.8509","98.33717","99.94649","98.22032","97.32838","97.15853","95.45425","",
"Cuba","CUB","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","116.787200927734","115.180442810059","116.540817260742","116.940933227539","117.936576843262","119.174758911133","117.548728942871","114.467491149902","110.772872924805","106.116287231445","102.177200317383","100.014007568359","100.200050354004","99.931770324707","97.6522521972656","97.5862884521484","98.1626968383789","97.4985961914063","97.395622253418","96.9902191162109","96.0948028564453","98.5357131958008","99.1519393920898","100.907806396484","100.434600830078","102.714179992676","102.214279174805","99.9624404907227","100.533126831055","100.530708312988","100.891777038574","101.730049133301","100.123519897461","99.9185562133789","99.5770111083984","98.9822082519531","98.2533187866211","98.0644836425781","99.5561904907227","100.224098205566","100.286521911621","99.8504867553711","98.3348693847656","97.4364013671875","96.4949264526367","96.9829864501953","97.7747192382813","99.5863876342773","101.04029083252","",
"Curacao","CUW","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.672882080078","","","","","","","",
"Cayman Islands","CYM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","118.637001037598","112.068969726563","125.158828735352","117.704521179199","111.267608642578","126.569511413574","113.169158935547","110.791366577148","106.406410217285","103.567886352539","","","","","","","","","","","","","","","","","","100.398139953613","104.252731323242","98.3606567382813","95","","85.7067794799805","83.1830215454102","88.5045166015625","94.2013702392578","92.7867202758789","","","95.5216827392578","93.2532272338867","88.3836135864258","","","","","86.1283569335938","","",
"Cyprus","CYP","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","87.7908020019531","85.8944320678711","85.2775268554688","85.290657043457","77.3426208496094","78.1687927246094","77.7225112915039","78.7557220458984","78.9867401123047","75.4238586425781","74.3266906738281","70.8514022827148","70.5525665283203","70.7230834960938","71.5595779418945","76.6665573120117","80.5520477294922","81.6731872558594","82.0677795410156","82.3001937866211","81.9061737060547","80.2393188476563","101.098762512207","100.73860168457","99.7107315063477","99.4981307983398","99.8344116210938","","97.2203979492188","96.8192977905273","96.7674179077148","97.8523178100586","97.7899322509766","97.4988708496094","100.791259765625","102.229949951172","102.079086303711","102.749542236328","104.759696960449","101.633773803711","100.794860839844","100.056922912598","99.8784103393555","99.5870819091797","99.2902069091797","98.7241287231445","99.3617324829102","99.3423385620117","","",
"Czech Republic","CZE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","123.857482910156","127.195266723633","129.243576049805","130.494857788086","129.298599243164","125.792488098145","122.883750915527","120.496780395508","117.528503417969","","97.8645629882813","99.5917663574219","101.069183349609","98.6745681762695","96.4526290893555","94.9540786743164","92.4087982177734","90.400032043457","92.096061706543","93.3664779663086","96.6315002441406","108.682312011719","103.24585723877","105.68595123291","104.530403137207","103.816047668457","101.768180847168","102.990547180176","102.672058105469","103.10368347168","102.934150695801","100.885932922363","98.2177505493164","97.893180847168","98.487060546875","99.5873031616211","102.787582397461","105.341941833496","105.727653503418","103.590713500977","100.474876403809","99.3207626342773","98.7756195068359","98.676887512207","99.6992568969727","100.49186706543","100.95970916748","100.818862915039","","",
"Germany","DEU","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.631706237793","100.429389953613","99.9997177124023","100.928382873535","102.027641296387","103.452972412109","104.79810333252","104.640068054199","104.755882263184","103.847351074219","102.045036315918","101.712463378906","102.542633056641","102.894973754883","103.970748901367","104.500633239746","103.647743225098","103.067512512207","102.695167541504","102.11483001709","101.477088928223","100.557357788086","100.359252929688","101.600959777832","102.691497802734","104.159797668457","104.279808044434","","",
"Djibouti","DJI","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","14.8370704650879","15.980299949646","17.0984497070313","18.5294990539551","19.6125507354736","18.1846809387207","","","","","","25.2999305725098","26.680139541626","27.7289505004883","27.1621608734131","28.3210601806641","28.2361602783203","28.2192802429199","27.8171501159668","28.1787605285645","27.4882392883301","28.7438201904297","27.1512393951416","28.5685691833496","29.4387302398682","28.7722492218018","28.0916309356689","27.6931991577148","27.1385898590088","27.5938205718994","31.2773208618164","33.2366409301758","","37.1261901855469","39.1960105895996","41.3450889587402","46.002311706543","57.2170181274414","58.4920082092285","","69.2832107543945","72.3663101196289","71.7818832397461","72.9942016601563","72.8349227905273","71.8854217529297","71.9181976318359","71.1878128051758","75.1143798828125","72.2065124511719",
